order_details_id,order_id,product_id,quantity,order_discount,order_profits,order_profit_ratio,order_sales
519,CA-2015-120775,256,3,0.8,-3,-1.7,2
520,CA-2015-120775,457,3,0.2,1,0.2,4
521,CA-2015-120775,1463,2,0.2,2,0.35,5
522,CA-2015-120775,1515,4,0.2,-4,-0.25,15
523,CA-2015-120775,494,3,0.6,-19,-0.6,32
524,CA-2015-120838,543,2,0,86,0.26,330
525,CA-2015-120838,1228,6,0.2,38,0.06,605
526,CA-2015-120852,304,2,0.8,-50,-2.55,19
527,CA-2015-120852,1003,5,0.2,-8,-0.13,65
528,CA-2015-120887,510,3,0,38,0.43,88
529,CA-2015-120950,149,6,0,21,0.48,44
530,CA-2015-121006,250,2,0,2,0.39,4
531,CA-2015-121006,1789,3,0,6,0.45,13
532,CA-2015-121006,1839,3,0,7,0.45,16
533,CA-2015-121006,53,3,0,12,0.19,63
534,CA-2015-121006,866,3,0,161,0.3,535
535,CA-2015-121006,836,3,0,113,0.2,564
536,CA-2015-121167,711,2,0.2,6,0.35,17
537,CA-2015-121286,1218,3,0.2,3,0.33,8
538,CA-2015-121286,38,5,0.2,5,0.09,58
539,CA-2015-121573,57,2,0.2,3,0.36,8
540,CA-2015-121573,1529,2,0.2,18,0.38,49
541,CA-2015-121573,1249,4,0,220,0.28,784
542,CA-2015-121629,1511,5,0.4,-200,-0.2,999
543,CA-2015-121664,1649,8,0.2,53,0.38,141
544,CA-2015-121727,1587,2,0.2,2,0.16,11
545,CA-2015-121762,291,2,0,23,0.28,82
546,CA-2015-121762,461,2,0,5,0.02,239
547,CA-2015-121762,1011,3,0,86,0.36,240
548,CA-2015-121769,1357,1,0.4,-95,-0.55,172
549,CA-2015-122070,69,3,0.2,3,0.34,10
550,CA-2015-122070,1501,8,0,121,0.49,248
551,CA-2015-122217,621,5,0,49,0.44,111
552,CA-2015-122336,1128,4,0.2,1,0.06,18
553,CA-2015-122336,1507,13,0.2,10,0.33,31
554,CA-2015-122336,1492,12,0.4,8,0.12,72
555,CA-2015-122336,649,10,0.7,-408,-0.8,510
556,CA-2015-122567,1639,3,0.8,-2,-1.6,1
557,CA-2015-122567,809,2,0.8,-14,-1.75,8
558,CA-2015-122588,484,2,0,20,0.38,53
559,CA-2015-122609,731,3,0.6,-7,-0.28,25
560,CA-2015-122609,1012,2,0.2,26,0.2,128
561,CA-2015-122679,475,6,0,6,0.33,20
562,CA-2015-122749,940,4,0,134,0.28,480
563,CA-2015-122882,931,3,0.4,4,0.13,32
564,CA-2015-122882,494,2,0.2,8,0.2,42
565,CA-2015-122882,417,1,0.2,-15,-0.23,65
566,CA-2015-122882,1511,4,0.7,-559,-1.4,400
567,CA-2015-122931,1174,3,0.2,1,0.35,4
568,CA-2015-122931,1481,4,0.2,7,0.33,21
569,CA-2015-122931,1265,11,0.2,18,0.33,55
570,CA-2015-122931,823,1,0.4,-20,-0.3,67
571,CA-2015-122931,821,2,0.4,-82,-0.2,409
572,CA-2015-122931,1558,6,0.2,-338,-0.19,1802
573,CA-2015-123064,321,4,0.2,2,0.31,5
574,CA-2015-123127,336,2,0,4,0.25,17
575,CA-2015-123225,1802,2,0.2,4,0.35,10
576,CA-2015-123225,1299,4,0.2,43,0.08,576
577,CA-2015-123253,628,1,0.2,1,0.26,4
578,CA-2015-123260,1409,8,0,23,0.13,177
579,CA-2015-123295,1208,4,0.2,-26,-0.1,259
580,CA-2015-123316,1343,3,0.2,3,0.36,8
581,CA-2015-123323,1649,7,0.2,46,0.38,123
582,CA-2015-123344,777,4,0,8,0.04,212
583,CA-2015-123400,1529,2,0.7,-12,-0.67,18
584,CA-2015-123400,156,5,0.2,14,0.08,181
585,CA-2015-123477,645,4,0.2,6,0.1,65
586,CA-2015-123498,1426,3,0.8,-44,-1.7,26
587,CA-2015-123498,1501,3,0.2,27,0.36,74
588,CA-2015-123855,1276,5,0.2,12,0.09,140
589,CA-2015-123925,1500,3,0,11,0.28,40
590,CA-2015-124023,1495,2,0,3,0.31,9
591,CA-2015-124079,414,2,0.7,-4,-0.8,5
592,CA-2015-124079,597,3,0.2,8,0.09,88
593,CA-2015-124247,1211,5,0.2,70,0.05,1404
594,CA-2015-124394,711,5,0.8,-17,-1.6,11
595,CA-2015-124394,421,3,0.2,-18,-0.15,120
596,CA-2015-124429,648,4,0,7,0.02,359
597,CA-2015-124429,965,10,0.2,-28,-0.05,567
598,CA-2015-124464,288,1,0,11,0.28,39
599,CA-2015-124478,774,3,0,17,0.45,38
600,CA-2015-124478,1185,6,0,23,0.42,54
601,CA-2015-124478,66,3,0.1,37,0.22,168
602,CA-2015-124478,1105,2,0,84,0.28,300
603,CA-2015-124478,1452,1,0,275,0.5,550
604,CA-2015-124513,350,3,0,17,0.26,66
605,CA-2015-124618,372,2,0.2,90,0.19,480
606,CA-2015-124646,634,3,0,10,0.06,162
607,CA-2015-124646,1202,3,0,0,0.0,502
608,CA-2015-124688,1056,4,0,13,0.43,29
609,CA-2015-124688,725,5,0,168,0.29,580
610,CA-2015-124688,369,3,0,301,0.25,1203
611,CA-2015-124702,872,2,0,55,0.4,138
612,CA-2015-124702,979,4,0,95,0.13,730
613,CA-2015-124709,1616,2,0,38,0.16,238
614,CA-2015-124723,1387,2,0.3,42,0.09,489
615,CA-2015-124730,243,4,0,6,0.49,12
616,CA-2015-124730,59,3,0.2,5,0.36,13
617,CA-2015-124730,1315,4,0.2,6,0.34,17
618,CA-2015-124730,233,9,0,45,0.48,93
619,CA-2015-124730,453,4,0,78,0.28,280
620,CA-2015-124737,1352,3,0.2,1,0.3,4
621,CA-2015-124737,89,1,0.2,1,0.08,7
622,CA-2015-124737,1774,3,0.2,5,0.35,16
623,CA-2015-124737,1726,6,0.2,11,0.35,31
624,CA-2015-124737,444,9,0.2,11,0.07,144
625,CA-2015-124737,1787,9,0.2,70,0.31,223
626,CA-2015-124807,1603,4,0.2,3,0.14,24
627,CA-2015-124807,1745,9,0.2,13,0.36,36
628,CA-2015-124856,187,3,0,9,0.46,19
629,CA-2015-124856,1624,2,0,38,0.49,78
630,CA-2015-124856,1449,4,0,36,0.31,117
631,CA-2015-124856,533,9,0,363,0.26,1396
632,CA-2015-125136,1746,2,0.2,4,0.35,11
633,CA-2015-125136,1627,8,0.2,31,0.33,96
634,CA-2015-125150,908,5,0.2,17,0.08,233
635,CA-2015-125171,225,5,0,7,0.49,14
636,CA-2015-125514,1829,1,0,3,0.48,6
637,CA-2015-125514,638,2,0,8,0.29,26
638,CA-2015-125514,39,3,0,11,0.3,36
639,CA-2015-125542,634,4,0.2,-30,-0.18,173
640,CA-2015-125542,396,7,0.2,118,0.34,348
641,CA-2015-125556,35,10,0,21,0.48,44
642,CA-2015-125556,1296,7,0,233,0.28,833
643,CA-2015-125612,1503,2,0,6,0.27,21
644,CA-2015-125612,1674,2,0,19,0.47,40
645,CA-2015-125612,73,10,0,27,0.26,102
646,CA-2015-125682,788,2,0,5,0.49,10
647,CA-2015-125731,1255,7,0.2,8,0.35,22
648,CA-2015-125731,786,5,0.2,149,0.1,1487
649,CA-2015-125759,1055,2,0,6,0.38,15
650,CA-2015-125829,1803,3,0,9,0.48,19
651,CA-2015-125829,408,3,0.2,8,0.38,22
652,CA-2015-125829,803,4,0.2,140,0.31,448
653,CA-2015-125829,318,4,0.2,-65,-0.11,574
654,CA-2015-125829,1296,7,0.2,67,0.1,666
655,CA-2015-125997,615,1,0,8,0.26,31
656,CA-2015-125997,193,6,0,35,0.47,75
657,CA-2015-125997,1228,5,0,157,0.25,630
658,CA-2015-125997,760,2,0.1,140,0.22,632
659,CA-2015-125997,530,2,0.2,-10,-0.01,802
660,CA-2015-125997,1250,9,0,661,0.49,1350
661,CA-2015-126032,1469,3,0.2,1,0.01,86
662,CA-2015-126193,249,3,0.8,-7,-1.7,4
663,CA-2015-126193,51,5,0.2,4,0.31,13
664,CA-2015-126193,897,5,0.8,-534,-1.75,305
665,CA-2015-126200,1493,3,0.8,-20,-1.6,12
666,CA-2015-126200,1640,3,0.8,-40,-1.55,26
667,CA-2015-126277,67,3,0.7,-2,-0.8,3
668,CA-2015-126333,1803,1,0.2,2,0.35,5
669,CA-2015-126361,905,1,0.2,5,0.36,13
670,CA-2015-126361,1144,5,0,4,0.26,16
671,CA-2015-126361,1391,5,0,8,0.05,159
672,CA-2015-126361,1243,5,0.2,35,0.09,400
673,CA-2015-126361,1729,8,0,219,0.49,448
674,CA-2015-126361,865,3,0,305,0.28,1090
675,CA-2015-126403,106,2,0,13,0.49,26
676,CA-2015-126403,1706,3,0,80,0.48,166
677,CA-2015-126403,757,6,0,212,0.27,786
678,CA-2015-126403,1551,5,0,239,0.18,1326
679,CA-2015-126480,1693,2,0,4,0.45,9
680,CA-2015-126522,361,3,0,16,0.29,54
681,CA-2015-126683,1036,2,0,3,0.48,6
682,CA-2015-126683,313,9,0,399,0.17,2349
683,CA-2015-126760,1563,9,0,36,0.27,134
684,CA-2015-126760,1016,3,0,70,0.41,171
685,CA-2015-126760,818,3,0.2,-110,-0.16,674
686,CA-2015-126760,146,2,0.2,114,0.13,912
687,CA-2015-126802,1541,3,0.6,-51,-1.3,39
688,CA-2015-126907,1481,3,0.2,5,0.33,16
689,CA-2015-126963,1695,2,0.2,12,0.33,37
690,CA-2015-127012,579,1,0,5,0.44,12
691,CA-2015-127012,1608,2,0,11,0.47,23
692,CA-2015-127012,1411,1,0,11,0.26,41
693,CA-2015-127131,1257,7,0.2,4,0.35,12
694,CA-2015-127131,1825,4,0,12,0.48,26
695,CA-2015-127131,1336,2,0,53,0.27,198
696,CA-2015-127131,417,6,0,10,0.02,486
697,CA-2015-127159,498,7,0,11,0.31,35
698,CA-2015-127166,98,1,0.2,2,0.34,5
699,CA-2015-127166,901,3,0.8,-31,-1.7,18
700,CA-2015-127166,1501,6,0.2,21,0.38,56
701,CA-2015-127166,748,2,0.3,-29,-0.27,108
702,CA-2015-127187,1285,2,0,62,0.48,130
703,CA-2015-127299,1320,6,0.2,8,0.11,67
704,CA-2015-127299,879,3,0.5,-945,-0.36,2625
705,CA-2015-127383,1501,2,0.2,18,0.36,50
706,CA-2015-127446,232,1,0.2,1,0.35,3
707,CA-2015-127446,231,2,0.2,2,0.34,6
708,CA-2015-127446,1053,3,0.6,-4,-0.65,6
709,CA-2015-127446,1478,3,0.2,5,0.33,16
710,CA-2015-127446,962,3,0.2,0,0.0,25
711,CA-2015-127446,368,5,0.3,-122,-0.1,1219
712,CA-2015-127488,243,2,0.2,2,0.36,5
713,CA-2015-127523,1502,3,0,10,0.27,36
714,CA-2015-127558,546,3,0,3,0.32,10
715,CA-2015-127558,73,2,0,5,0.26,20
716,CA-2015-127558,1024,3,0,147,0.19,772
717,CA-2015-127586,533,2,0,81,0.26,310
718,CA-2015-127614,1647,2,0,8,0.47,17
719,CA-2015-127614,601,3,0,103,0.44,234
720,CA-2015-127614,819,6,0,75,0.06,1256
721,CA-2015-127691,1312,2,0,2,0.28,6
722,CA-2015-127691,1012,2,0,58,0.36,160
723,CA-2015-127859,1701,6,0.2,41,0.33,127
724,CA-2015-127866,1762,2,0,6,0.49,12
725,CA-2015-127866,1165,4,0,4,0.29,13
726,CA-2015-127866,1063,2,0,15,0.36,42
727,CA-2015-127866,866,3,0,161,0.3,535
728,CA-2015-127936,1418,3,0,8,0.38,21
729,CA-2015-127964,1303,1,0,5,0.46,10
730,CA-2015-127964,412,5,0.2,9,0.36,25
731,CA-2015-127964,899,3,0.2,41,0.33,126
732,CA-2015-128055,633,2,0,15,0.28,53
733,CA-2015-128055,681,2,0.2,253,0.38,674
734,CA-2015-128062,10,1,0.2,2,0.34,6
735,CA-2015-128146,1215,2,0,1,0.29,4
736,CA-2015-128146,1665,7,0,357,0.27,1323
737,CA-2015-128209,687,3,0.2,727,0.34,2153
738,CA-2015-128209,530,10,0.2,-50,-0.01,4008
739,CA-2015-128237,1167,2,0,2,0.29,7
740,CA-2015-128237,540,2,0,4,0.25,15
741,CA-2015-128237,322,6,0,10,0.39,25
742,CA-2015-128237,923,4,0,16,0.35,45
743,CA-2015-128524,295,1,0,7,0.3,23
744,CA-2015-128524,307,7,0,15,0.15,102
745,CA-2015-128524,651,2,0.2,763,0.38,2034
746,CA-2015-128538,6,1,0,4,0.49,8
747,CA-2015-128622,90,3,0,3,0.3,11
748,CA-2015-128839,109,9,0,22,0.48,45
749,CA-2015-128839,605,3,0,90,0.43,210
750,CA-2015-128846,1741,3,0,60,0.49,123
751,CA-2015-128846,163,5,0,164,0.26,630
752,CA-2015-128888,127,9,0.2,204,0.34,605
753,CA-2015-128986,1624,3,0.2,34,0.36,93
754,CA-2015-129091,1501,2,0,5,0.47,11
755,CA-2015-129091,629,3,0,8,0.49,16
756,CA-2015-129091,704,5,0,157,0.49,320
757,CA-2015-129091,810,3,0,290,0.43,675
758,CA-2015-129147,43,3,0.7,-13,-0.7,19
759,CA-2015-129147,891,7,0.4,-10,-0.2,50
760,CA-2015-129147,1293,6,0.4,-108,-0.2,540
761,CA-2015-129168,1806,3,0.2,5,0.35,16
762,CA-2015-129189,45,1,0.8,-2,-1.75,1
763,CA-2015-129189,36,3,0.8,-13,-2.6,5
764,CA-2015-129189,930,5,0.2,30,0.34,88
765,CA-2015-129189,836,5,0.3,-94,-0.14,658
766,CA-2015-129364,60,4,0.7,-5,-0.7,6
767,CA-2015-129364,1838,2,0.2,4,0.35,10
768,CA-2015-129364,201,5,0.2,4,0.33,12
769,CA-2015-129364,63,5,0.2,-3,-0.19,14
770,CA-2015-129364,208,7,0.2,9,0.33,28
771,CA-2015-129364,101,3,0.2,3,0.08,39
772,CA-2015-129364,1400,3,0.2,20,0.38,53
773,CA-2015-129364,1408,10,0.2,-18,-0.18,104
774,CA-2015-129574,1663,5,0,23,0.48,48
775,CA-2015-129819,69,3,0,6,0.47,12
776,CA-2015-129924,1586,2,0.2,3,0.36,8
777,CA-2015-129924,827,3,0.2,-17,-0.03,698
778,CA-2015-129938,773,7,0.3,-108,-0.24,446
779,CA-2015-130092,498,2,0,3,0.31,10
780,CA-2015-130155,75,5,0,9,0.27,34
781,CA-2015-130274,189,7,0,10,0.48,22
782,CA-2015-130421,18,3,0.8,-460,-2.6,177
783,CA-2015-130428,332,2,0.2,1,0.26,4
784,CA-2015-130428,900,5,0.7,-10,-0.8,13
785,CA-2015-130428,761,7,0.2,98,0.09,1125
786,CA-2015-130449,570,6,0,12,0.29,42
787,CA-2015-130449,227,8,0,27,0.47,58
788,CA-2015-130575,716,3,0.8,-14,-1.5,9
789,CA-2015-130624,1086,3,0,9,0.46,20
790,CA-2015-130624,809,3,0,27,0.45,60
791,CA-2015-130624,724,3,0,161,0.26,618
792,CA-2015-130673,468,3,0.6,-6,-0.58,10
793,CA-2015-130673,1817,2,0.2,4,0.35,10
794,CA-2015-130673,1408,2,0.2,-4,-0.18,21
795,CA-2015-130673,1362,5,0.2,-13,-0.2,67
796,CA-2015-130729,264,3,0.2,11,0.33,34
797,CA-2015-130813,1830,3,0,9,0.48,19
798,CA-2015-130869,1346,3,0.2,2,0.35,7
799,CA-2015-130918,85,3,0.2,-2,-0.24,8
800,CA-2015-130960,1168,3,0,3,0.29,10
801,CA-2015-131002,1803,2,0,6,0.48,13
802,CA-2015-131002,693,3,0,20,0.47,43
803,CA-2015-131002,620,3,0,24,0.41,58
804,CA-2015-131002,1276,3,0,28,0.27,105
805,CA-2015-131002,26,6,0,214,0.26,822
806,CA-2015-131009,1289,5,0.2,-4,-0.19,19
807,CA-2015-131009,484,6,0.6,-35,-0.55,64
808,CA-2015-131009,634,3,0.2,-23,-0.18,130
809,CA-2015-131009,792,6,0.3,0,0.0,362
810,CA-2015-131051,675,3,0,29,0.49,58
811,CA-2015-131247,1196,2,0.15,-12,-0.06,206
812,CA-2015-131310,1443,4,0.2,4,0.34,11
813,CA-2015-131310,1374,4,0.2,14,0.11,123
814,CA-2015-131387,1393,5,0.2,126,0.08,1680
815,CA-2015-131450,663,2,0,22,0.29,76
816,CA-2015-131450,481,8,0,92,0.28,328
817,CA-2015-131450,153,5,0.2,56,0.13,446
818,CA-2015-131450,1453,3,0.2,435,0.36,1200
819,CA-2015-131527,344,4,0.2,10,0.1,96
820,CA-2015-131541,1219,5,0.2,5,0.36,14
821,CA-2015-131541,5,7,0.2,17,0.34,49
822,CA-2015-131541,483,6,0.2,13,0.1,130
823,CA-2015-131800,412,7,0.2,13,0.36,35
824,CA-2015-131800,952,3,0,31,0.25,123
825,CA-2015-131905,188,4,0,7,0.48,15
826,CA-2015-131905,159,5,0,42,0.29,145
827,CA-2015-131905,33,1,0,42,0.26,162
828,CA-2015-131926,1808,4,0,12,0.48,26
829,CA-2015-131926,97,6,0,24,0.5,48
830,CA-2015-131926,1388,2,0,42,0.25,167
831,CA-2015-131926,853,5,0,496,0.33,1503
832,CA-2015-131926,744,7,0,581,0.29,2002
833,CA-2015-131947,1127,2,0.2,0,0.09,5
834,CA-2015-131947,1284,5,0.7,-22,-0.73,30
835,CA-2015-131947,347,3,0.2,5,0.13,38
836,CA-2015-131947,1355,5,0.2,13,0.33,40
837,CA-2015-131947,1606,10,0.2,17,0.3,56
838,CA-2015-131947,1758,6,0.2,46,0.31,149
839,CA-2015-132010,1650,3,0,7,0.47,15
840,CA-2015-132010,1403,2,0,4,0.19,23
841,CA-2015-132010,1253,5,0,17,0.48,36
842,CA-2015-132010,1485,4,0,6,0.02,315
843,CA-2015-132227,47,4,0.2,19,0.36,52
844,CA-2015-132451,1821,3,0,9,0.48,19
845,CA-2015-132451,833,3,0.2,73,0.13,586
846,CA-2015-132500,1034,2,0,8,0.17,50
847,CA-2015-132542,720,2,0,8,0.5,15
848,CA-2015-132612,311,7,0,245,0.17,1441
849,CA-2015-132787,502,6,0,25,0.27,93
850,CA-2015-132801,652,10,0.2,11,0.1,107
851,CA-2015-132864,915,5,0.2,30,0.25,120
852,CA-2015-132913,290,1,0,4,0.26,14
853,CA-2015-132962,1784,3,0.2,5,0.35,16
854,CA-2015-132962,890,5,0.2,54,0.21,252
855,CA-2015-132983,1011,2,0,58,0.36,160
856,CA-2015-133158,1426,2,0.2,23,0.33,69
857,CA-2015-133158,506,7,0,26,0.09,289
858,CA-2015-133228,107,1,0,2,0.43,5
859,CA-2015-133228,1133,4,0,24,0.3,79
860,CA-2015-133270,1416,2,0,5,0.37,13
861,CA-2015-133305,1119,5,0.2,6,0.35,18
862,CA-2015-133305,1671,4,0,23,0.47,49
863,CA-2015-133354,1825,3,0,9,0.48,19
864,CA-2015-133389,1489,3,0.7,-6,-0.73,8
865,CA-2015-133424,1514,3,0,0,0.0,16
866,CA-2015-133424,199,3,0,22,0.5,44
867,CA-2015-133543,1148,4,0,3,0.27,12
868,CA-2015-133592,1768,3,0,7,0.47,15
869,CA-2015-133592,1710,4,0,92,0.47,196
870,CA-2015-133592,1436,2,0,79,0.23,342
871,CA-2015-133592,753,6,0,151,0.25,606
872,CA-2015-133592,1283,4,0,743,0.44,1688
873,CA-2015-133634,1060,3,0,16,0.34,48
874,CA-2015-133690,366,1,0.2,0,0.11,3
875,CA-2015-133690,364,2,0.5,-162,-0.74,219
876,CA-2015-133704,900,3,0.2,7,0.33,20
877,CA-2015-133704,1502,4,0,12,0.27,44
878,CA-2015-133753,1491,1,0.2,1,0.08,8
879,CA-2015-133753,1020,2,0.2,10,0.16,64
880,CA-2015-133753,346,2,0.2,6,0.09,70
881,CA-2015-133809,1290,2,0.4,-2,-0.22,10
882,CA-2015-133809,1316,8,0.7,-9,-0.73,12
883,CA-2015-133830,109,3,0,7,0.48,15
884,CA-2015-133830,1304,9,0,12,0.45,26
885,CA-2015-133830,1728,4,0,23,0.47,49
886,CA-2015-133851,1504,2,0,0,0.02,7
887,CA-2015-133851,512,2,0,11,0.46,23
888,CA-2015-133963,1745,1,0.2,1,0.36,4
889,CA-2015-134061,486,2,0,6,0.34,17
890,CA-2015-134103,1770,2,0,5,0.45,11
891,CA-2015-134103,1484,2,0,7,0.03,230
892,CA-2015-134215,611,2,0,28,0.27,102
893,CA-2015-134215,1058,9,0,105,0.41,255
894,CA-2015-134215,1480,13,0,125,0.48,260
895,CA-2015-134278,400,1,0.2,175,0.31,560
896,CA-2015-134313,1102,3,0.2,4,0.1,43
897,CA-2015-134313,450,4,0.2,248,0.13,1984
898,CA-2015-134551,1621,5,0.2,9,0.35,26
899,CA-2015-134551,858,7,0.2,4,0.09,44
900,CA-2015-134551,1372,3,0.2,75,0.11,663
901,CA-2015-134572,1269,5,0.2,6,0.13,45
902,CA-2015-134572,1357,2,0.3,-132,-0.33,402
903,CA-2015-134572,378,5,0.3,-96,-0.13,744
904,CA-2015-134621,901,2,0.7,-15,-0.8,18
905,CA-2015-134677,924,3,0,2,0.21,9
906,CA-2015-134726,1063,2,0,15,0.36,42
907,CA-2015-134726,1402,1,0.2,5,0.09,53
908,CA-2015-135090,1686,9,0,24,0.45,54
909,CA-2015-135405,1126,2,0.2,1,0.13,9
910,CA-2015-135405,1080,3,0.2,10,0.31,31
911,CA-2015-135608,1761,2,0,21,0.46,46
912,CA-2015-135608,529,5,0.2,45,0.08,604
913,CA-2015-135657,964,6,0,113,0.22,516
914,CA-2015-135699,1785,2,0,6,0.48,13
915,CA-2015-135699,1736,2,0,54,0.49,110
916,CA-2015-135755,238,3,0.2,4,0.36,11
917,CA-2015-135755,698,3,0.2,15,0.36,40
918,CA-2015-135993,914,4,0,2,0.08,28
919,CA-2015-135993,891,6,0.2,6,0.1,57
920,CA-2015-136280,196,2,0.2,2,0.35,5
921,CA-2015-136336,1377,6,0,0,0.0,829
922,CA-2015-136399,622,2,0,15,0.33,44
923,CA-2015-136399,529,2,0.2,18,0.08,242
924,CA-2015-136399,667,5,0,40,0.1,395
925,CA-2015-136399,726,4,0.2,71,0.11,627
926,CA-2015-136567,1634,3,0,29,0.47,62
927,CA-2015-136567,1376,2,0,0,0.0,122
928,CA-2015-136567,847,2,0,100,0.22,455
929,CA-2015-136567,424,7,0,494,0.22,2244
930,CA-2015-136644,754,8,0,32,0.05,648
931,CA-2015-136742,975,6,0.7,-36,-0.8,45
932,CA-2015-136861,1533,2,0.2,2,0.06,32
933,CA-2015-137092,1664,1,0.2,1,0.33,4
934,CA-2015-137092,1426,1,0.8,-15,-1.7,9
935,CA-2015-137092,179,1,0.2,8,0.33,24
936,CA-2015-137092,1033,4,0.2,72,0.23,320
937,CA-2015-137092,15,3,0.2,32,0.06,505
938,CA-2015-137274,377,3,0.3,-153,-0.17,891
939,CA-2015-137351,535,7,0.2,13,0.31,43
940,CA-2015-137575,1013,2,0,84,0.42,200
941,CA-2015-137589,461,3,0.2,-64,-0.23,286
942,CA-2015-137911,539,2,0.2,31,0.35,89
943,CA-2015-138023,688,8,0.8,-53,-1.7,31
944,CA-2015-138072,1069,2,0.2,7,0.25,28
945,CA-2015-138100,538,3,0,7,0.47,15
946,CA-2015-138100,1056,2,0,6,0.43,15
947,CA-2015-138128,774,3,0.2,10,0.31,31
948,CA-2015-138128,406,4,0.4,126,0.12,1080
949,CA-2015-138177,820,1,0.5,-46,-0.62,74
950,CA-2015-138198,414,2,0.2,5,0.33,14
951,CA-2015-138240,932,1,0.2,-3,-0.19,16
952,CA-2015-138240,357,3,0,42,0.29,145
953,CA-2015-138296,1339,2,0,7,0.28,25
954,CA-2015-138317,1496,1,0.2,1,0.16,4
955,CA-2015-138317,701,2,0.7,-7,-0.8,9
956,CA-2015-138317,1501,4,0.2,8,0.34,25
957,CA-2015-138317,632,2,0.2,4,0.09,44
958,CA-2015-138317,1000,4,0.2,29,0.3,96
959,CA-2015-138317,603,3,0.7,-172,-0.83,207
960,CA-2015-138359,1850,2,0,3,0.49,6
961,CA-2015-138359,1362,4,0,3,0.04,67
962,CA-2015-138436,1409,3,0,9,0.13,66
963,CA-2015-138450,92,4,0.2,3,0.31,10
964,CA-2015-138450,1623,6,0.2,20,0.38,53
965,CA-2015-138450,557,6,0.2,-35,-0.19,187
966,CA-2015-138513,1799,2,0,6,0.48,13
967,CA-2015-138527,1825,2,0.2,4,0.35,10
968,CA-2015-138527,1404,1,0.2,2,0.15,15
969,CA-2015-138527,630,5,0.2,19,0.11,167
970,CA-2015-138681,1751,2,0.2,3,0.31,8
971,CA-2015-138681,466,2,0.2,10,0.2,52
972,CA-2015-138681,1000,3,0.2,22,0.3,72
973,CA-2015-138681,1678,5,0.2,78,0.35,222
974,CA-2015-138681,763,3,0.2,-42,-0.18,242
975,CA-2015-138709,1850,5,0,8,0.49,16
976,CA-2015-138709,1482,3,0,11,0.5,22
977,CA-2015-138737,1134,3,0,2,0.28,9
978,CA-2015-138940,942,6,0.2,265,0.35,758
979,CA-2015-139017,1002,2,0.2,8,0.16,47
980,CA-2015-139192,1033,1,0,38,0.38,100
981,CA-2015-139192,1280,12,0.2,125,0.11,1114
982,CA-2015-139283,1596,3,0,7,0.46,15
983,CA-2015-139423,663,2,0,22,0.29,76
984,CA-2015-139451,1312,5,0,4,0.28,15
985,CA-2015-139451,1474,1,0,6,0.29,21
986,CA-2015-139542,715,3,0.7,-10,-0.7,14
987,CA-2015-139542,1073,3,0.2,1,0.01,41
988,CA-2015-139598,1661,3,0.2,6,0.34,18
989,CA-2015-139598,808,2,0.2,6,0.16,35
990,CA-2015-139598,1584,2,0.2,8,0.1,82
991,CA-2015-139598,1444,4,0.2,-43,-0.19,227
992,CA-2015-139633,1119,4,0.7,-4,-0.73,5
993,CA-2015-139857,1507,5,0,6,0.47,12
994,CA-2015-139892,323,3,0.2,3,0.28,10
995,CA-2015-139892,1416,6,0.2,7,0.21,32
996,CA-2015-139892,944,3,0.2,9,0.06,144
997,CA-2015-139892,954,5,0.8,-454,-2.55,178
998,CA-2015-139892,1484,3,0.2,-59,-0.21,276
999,CA-2015-139892,1372,9,0.3,-25,-0.01,1740
1000,CA-2015-139892,988,8,0.4,-1360,-0.17,8160
1001,CA-2015-140004,332,3,0.2,2,0.26,6
1002,CA-2015-140004,329,2,0.2,1,0.16,7
1003,CA-2015-140032,61,2,0.2,3,0.35,9
1004,CA-2015-140039,573,5,0.2,6,0.08,79
1005,CA-2015-140165,1507,2,0.2,2,0.34,7
1006,CA-2015-140165,683,8,0.7,-332,-0.83,398
1007,CA-2015-140228,243,3,0.2,3,0.36,7
1008,CA-2015-140228,1667,3,0.2,2,0.08,27
1009,CA-2015-140228,420,2,0.2,-38,-0.21,178
1010,CA-2015-140396,24,3,0.2,5,0.35,13
1011,CA-2015-140396,1803,4,0,12,0.48,26
1012,CA-2015-140396,1256,3,0,17,0.5,35
1013,CA-2015-140396,1577,6,0,217,0.26,834
1014,CA-2015-140403,6,2,0,7,0.49,15
1015,CA-2015-140403,747,3,0.2,14,0.11,122
1016,CA-2015-140473,372,3,0.2,135,0.19,720
1017,CA-2015-140487,839,3,0,57,0.27,213
1018,CA-2015-140662,421,2,0,8,0.08,100
1019,CA-2015-140662,142,3,0,72,0.3,241
1020,CA-2015-140662,1737,7,0,352,0.48,734
1021,CA-2015-140732,460,2,0,2,0.26,8
1022,CA-2015-140732,1777,4,0,56,0.45,124
1023,CA-2015-140732,1103,9,0.2,58,0.1,576
1024,CA-2015-140795,601,6,0,206,0.44,469
1025,CA-2015-140816,1009,7,0.2,90,0.2,448
1026,CA-2015-140858,1443,3,0.7,-2,-0.77,3
1027,CA-2015-140858,706,3,0.7,-23,-0.73,31
1028,CA-2015-140858,1795,8,0.2,15,0.35,41
1029,CA-2015-140858,1737,4,0.2,117,0.35,336
1030,CA-2015-140858,760,5,0.3,0,0.0,1228
1031,CA-2015-140886,812,6,0.2,11,0.16,69
1032,CA-2015-141005,1310,3,0,30,0.48,63
1033,CA-2015-141110,1639,3,0.2,2,0.35,4
